Phase,File,Sent Id,Sentence Length,Discourse Marker,Part of Speech
1,hi_6523_gold.conllu,48,10,to,PART
1,hi_6523_gold.conllu,52,8,bhi,PART
1,hi_6523_gold.conllu,53,6,to,PART
1,hi_6523_gold.conllu,54,13,to,PART
1,hi_6523_gold.conllu,56,12,hi,PART
1,hi_6523_gold.conllu,57,10,hi,PART
1,hi_6523_gold.conllu,61,13,bhi,PART
1,hi_6523_gold.conllu,73,10,bhi,PART
1,hi_6523_gold.conllu,75,9,to,PART
1,hi_6523_gold.conllu,77,11,to,PART
1,hi_6523_gold.conllu,81,11,to,PART
1,hi_6523_gold.conllu,84,12,to,PART
1,hi_6523_gold.conllu,93,7,hi,PART
1,hi_6523_gold.conllu,94,18,bhi,PART
1,hi_6523_gold.conllu,95,9,bhi,PART
1,hi_6523_gold.conllu,96,10,to,PART
1,hi_6523_gold.conllu,101,19,to,PART
1,hi_6523_gold.conllu,118,6,hi,PART
1,hi_6523_gold.conllu,141,12,bhi,PART
1,hi_6523_gold.conllu,142,8,bhi,PART
1,hi_6523_gold.conllu,146,3,to,PART
1,hi_6523_gold.conllu,149,13,hi,PART
1,hi_6523_gold.conllu,150,8,to,PART
1,hi_6523_gold.conllu,151,7,na,PART
1,hi_6523_gold.conllu,152,14,to,PART
1,hi_6523_gold.conllu,156,10,na,PART
1,hi_6523_gold.conllu,159,4,to,PART
1,hi_6523_gold.conllu,161,12,to,PART
1,hi_6523_gold.conllu,163,7,hi,PART
1,hi_6523_gold.conllu,166,16,hi,PART
1,hi_6523_gold.conllu,169,16,hi,PART
1,hi_6523_gold.conllu,170,17,hi,PART
1,hi_6523_gold.conllu,171,11,to,PART
1,hi_6523_gold.conllu,172,6,to,PART
1,hi_6523_gold.conllu,177,6,to,PART
1,hi_6523_gold.conllu,184,16,to,PART
1,hi_6523_gold.conllu,188,6,hi,PART
1,hi_6523_gold.conllu,193,18,hi,PART
1,hi_6523_gold.conllu,197,8,bhi,PART
1,hi_6523_gold.conllu,200,10,na,PART
1,hi_6523_gold.conllu,204,10,bhi,PART
1,hi_6523_gold.conllu,205,6,to,PART
1,hi_6523_gold.conllu,206,15,to,PART
1,hi_6523_gold.conllu,209,9,na,PART
1,hi_6523_gold.conllu,214,9,to,PART
1,hi_6523_gold.conllu,215,6,na,PART
1,hi_6523_gold.conllu,216,9,to,PART
1,hi_6523_gold.conllu,218,15,to,PART
1,hi_6523_gold.conllu,220,20,hi,PART
1,hi_6523_gold.conllu,222,10,to,PART
1,hi_6523_gold.conllu,223,8,to,PART
1,hi_6523_gold.conllu,224,6,to,PART
1,hi_6523_gold.conllu,225,7,to,PART
1,hi_6523_gold.conllu,226,4,to,PART
1,hi_6523_gold.conllu,227,9,hi,PART
1,hi_6523_gold.conllu,231,11,na,PART
1,hi_6523_gold.conllu,233,17,to,PART
1,hi_6523_gold.conllu,235,4,to,PART
1,hi_6523_gold.conllu,237,9,to,PART
1,hi_6523_gold.conllu,243,10,bhi,PART
1,hi_6523_gold.conllu,252,14,bhi,PART
1,hi_6523_gold.conllu,253,9,hi,PART
1,hi_6523_gold.conllu,255,16,hi,PART
1,hi_6523_gold.conllu,263,10,hi,PART
1,hi_6523_gold.conllu,265,14,bhi,PART
1,hi_6523_gold.conllu,269,16,to,PART
1,hi_6523_gold.conllu,270,18,to,PART
1,hi_6523_gold.conllu,276,17,to,PART
1,hi_6523_gold.conllu,281,15,bhi,PART
1,hi_6523_gold.conllu,285,16,bhi,PART
1,hi_6523_gold.conllu,289,8,bhi,PART
1,hi_6523_gold.conllu,291,14,bhi,PART
1,hi_6523_gold.conllu,293,9,hi,PART
1,hi_6523_gold.conllu,295,16,to,PART
1,hi_6523_gold.conllu,297,8,to,PART
1,hi_6523_gold.conllu,298,9,to,PART
1,hi_6523_gold.conllu,305,19,bhi,PART
1,hi_6523_gold.conllu,308,17,to,PART
1,hi_6523_gold.conllu,310,9,hi,PART
1,hi_6523_gold.conllu,315,8,hi,PART
1,hi_6523_gold.conllu,323,16,hi,PART
1,hi_6523_gold.conllu,324,13,hi,PART
1,hi_6523_gold.conllu,325,21,bhi,PART
1,hi_6523_gold.conllu,327,5,to,PART
1,hi_6523_gold.conllu,328,8,na,PART
1,hi_6523_gold.conllu,330,37,hi,PART
1,hi_6523_gold.conllu,331,9,bhi,PART
1,hi_6523_gold.conllu,333,20,hi,PART
1,hi_6523_gold.conllu,338,14,to,PART
1,hi_6523_gold.conllu,344,7,bhi,PART
1,hi_6523_gold.conllu,345,11,bhi,PART
1,hi_6523_gold.conllu,347,6,bhi,PART
1,hi_6523_gold.conllu,350,7,hi,PART
1,hi_6523_gold.conllu,355,8,hi,PART
1,hi_6523_gold.conllu,356,8,hi,PART
1,hi_6523_gold.conllu,357,10,to,PART
1,hi_6523_gold.conllu,358,14,hi,PART
1,hi_6523_gold.conllu,368,9,to,PART
1,hi_6523_gold.conllu,370,14,to,PART
1,hi_6523_gold.conllu,374,17,to,PART
1,hi_6523_gold.conllu,376,8,to,PART
1,hi_6523_gold.conllu,386,10,to,PART
1,hi_6523_gold.conllu,390,11,hi,PART
1,hi_6523_gold.conllu,399,11,bhi,PART
1,hi_6523_gold.conllu,402,11,bhi,PART
1,hi_6523_gold.conllu,404,5,hi,PART
1,hi_6523_gold.conllu,408,9,to,PART
1,hi_6523_gold.conllu,411,6,bhi,PART
1,hi_6523_gold.conllu,412,5,bhi,PART
1,hi_6523_gold.conllu,413,10,to,PART
1,hi_6523_gold.conllu,414,15,to,PART
1,hi_6523_gold.conllu,419,9,hi,PART
1,hi_6523_gold.conllu,421,11,to,PART
1,hi_6523_gold.conllu,428,4,to,PART
1,hi_6523_gold.conllu,433,29,hi,PART
1,hi_6523_gold.conllu,438,16,na,PART
1,hi_6523_gold.conllu,439,16,bhi,PART
1,hi_6523_gold.conllu,440,11,hi,PART
1,hi_6523_gold.conllu,442,10,na,PART
1,hi_6523_gold.conllu,449,10,hi,PART
1,hi_6523_gold.conllu,452,9,bhi,PART
1,hi_6523_gold.conllu,461,13,na,PART
1,hi_6523_gold.conllu,468,12,bhi,PART
1,hi_6523_gold.conllu,469,11,na,PART
1,hi_6523_gold.conllu,470,6,hi,PART
1,hi_6523_gold.conllu,472,6,bhi,PART
1,hi_6523_gold.conllu,474,11,to,PART
1,hi_6523_gold.conllu,479,10,to,PART
1,hi_6523_gold.conllu,484,22,to,PART
1,hi_6523_gold.conllu,485,7,to,PART
1,hi_6523_gold.conllu,489,8,to,PART
1,hi_6523_gold.conllu,490,6,bhi,PART
1,hi_6523_gold.conllu,493,7,bhi,PART
1,hi_6523_gold.conllu,497,14,na,PART
1,hi_6523_gold.conllu,502,8,hi,PART
1,hi_6523_gold.conllu,507,11,to,PART
1,hi_6523_gold.conllu,514,7,to,PART
1,hi_6523_gold.conllu,519,22,bhi,PART
1,hi_6523_gold.conllu,542,13,to,PART
1,hi_6523_gold.conllu,545,10,bhi,PART
1,hi_6523_gold.conllu,546,10,hi,PART
1,hi_6523_gold.conllu,547,7,na,PART
1,hi_6523_gold.conllu,548,9,hi,PART
1,hi_6523_gold.conllu,553,18,hi,PART
1,hi_6523_gold.conllu,558,3,to,PART
1,hi_6523_gold.conllu,572,9,bhi,PART
1,hi_6523_gold.conllu,573,13,bhi,PART
1,hi_6523_gold.conllu,577,7,to,PART
1,hi_6523_gold.conllu,581,10,hi,PART
1,hi_6523_gold.conllu,585,9,hi,PART
1,hi_6523_gold.conllu,586,9,hi,PART
1,hi_6523_gold.conllu,588,11,hi,PART
1,hi_6523_gold.conllu,590,10,to,PART
1,hi_6523_gold.conllu,593,14,to,PART
1,hi_6523_gold.conllu,595,8,to,PART
1,hi_6523_gold.conllu,599,8,bhi,PART
1,hi_6523_gold.conllu,600,11,to,PART
1,hi_6523_gold.conllu,605,12,bhi,PART
1,hi_6523_gold.conllu,606,17,to,PART
1,hi_6523_gold.conllu,608,18,hi,PART
1,hi_6523_gold.conllu,612,11,hi,PART
1,hi_6523_gold.conllu,613,15,to,PART
1,hi_6523_gold.conllu,621,4,to,PART
1,hi_6523_gold.conllu,622,8,to,PART
1,hi_6523_gold.conllu,623,18,to,PART
1,hi_6523_gold.conllu,625,13,bhi,PART
1,hi_6523_gold.conllu,626,11,hi,PART
1,hi_6523_gold.conllu,627,13,to,PART
1,hi_6523_gold.conllu,629,7,hi,PART
1,hi_6523_gold.conllu,635,6,to,PART
1,hi_6523_gold.conllu,638,19,to,PART
1,hi_6523_gold.conllu,639,13,to,PART
1,hi_6523_gold.conllu,640,11,to,PART
1,hi_6523_gold.conllu,643,6,to,PART
1,hi_6523_gold.conllu,645,9,hi,PART
1,hi_6523_gold.conllu,646,5,hi,PART
1,hi_6523_gold.conllu,647,11,hi,PART
1,hi_6523_gold.conllu,652,6,to,PART
1,hi_6523_gold.conllu,653,4,to,PART
1,hi_6523_gold.conllu,655,8,hi,PART
1,hi_6523_gold.conllu,661,9,to,PART
1,hi_6523_gold.conllu,666,7,hi,PART
1,hi_6523_gold.conllu,669,9,to,PART
1,hi_6523_gold.conllu,670,8,to,PART
1,hi_6523_gold.conllu,673,10,hi,PART
1,hi_6523_gold.conllu,677,11,hi,PART
1,hi_6523_gold.conllu,679,13,bhi,PART
1,hi_6523_gold.conllu,681,12,bhi,PART
1,hi_6523_gold.conllu,682,22,to,PART
1,hi_6523_gold.conllu,686,21,bhi,PART
1,hi_6523_gold.conllu,700,10,to,PART
1,hi_6523_gold.conllu,707,12,to,PART
1,hi_6523_gold.conllu,709,11,to,PART
1,hi_6523_gold.conllu,710,25,bhi,PART
1,hi_6523_gold.conllu,717,7,hi,PART
1,hi_6523_gold.conllu,718,5,hi,PART
1,hi_6523_gold.conllu,722,14,hi,PART
1,hi_6523_gold.conllu,726,5,hi,PART
1,hi_6523_gold.conllu,729,13,to,PART
1,hi_6523_gold.conllu,730,7,to,PART
1,hi_6523_gold.conllu,734,9,hi,PART
1,hi_6523_gold.conllu,735,7,hi,PART
1,hi_6523_gold.conllu,740,16,hi,PART
1,hi_6523_gold.conllu,744,9,hi,PART
1,hi_6523_gold.conllu,745,13,bhi,PART
1,hi_6523_gold.conllu,760,6,bhi,PART
1,hi_6523_gold.conllu,764,9,bhi,PART
1,hi_6523_gold.conllu,765,12,bhi,PART
1,hi_6523_gold.conllu,769,8,to,PART
1,hi_6523_gold.conllu,770,6,bhi,PART
1,hi_6523_gold.conllu,776,6,bhi,PART
1,hi_6523_gold.conllu,777,13,bhi,PART
1,hi_6523_gold.conllu,780,11,hi,PART
1,hi_6523_gold.conllu,782,3,bhi,PART
1,hi_6523_gold.conllu,783,9,hi,PART
1,hi_6523_gold.conllu,784,7,to,PART
1,hi_6523_gold.conllu,788,6,bhi,PART
1,hi_6523_gold.conllu,791,9,to,PART
1,hi_6523_gold.conllu,792,20,bhi,PART
1,hi_6523_gold.conllu,794,15,bhi,PART
1,hi_6523_gold.conllu,797,6,bhi,PART
1,hi_6523_gold.conllu,798,5,to,PART
1,hi_6523_gold.conllu,800,13,to,PART
1,hi_6523_gold.conllu,803,15,na,PART
1,hi_6523_gold.conllu,805,10,hi,PART
1,hi_6523_gold.conllu,806,12,bhi,PART
1,hi_6523_gold.conllu,809,10,to,PART
1,hi_6523_gold.conllu,811,6,na,PART
1,hi_6523_gold.conllu,812,9,na,PART
1,hi_6523_gold.conllu,819,11,to,PART
1,hi_6523_gold.conllu,821,5,hi,PART
1,hi_6523_gold.conllu,822,9,hi,PART
1,hi_6523_gold.conllu,824,11,bhi,PART
1,hi_6523_gold.conllu,826,11,to,PART
1,hi_6523_gold.conllu,827,7,na,PART
1,hi_6523_gold.conllu,830,9,to,PART
1,hi_6523_gold.conllu,834,12,bhi,PART
1,hi_6523_gold.conllu,835,5,hi,PART
1,hi_6523_gold.conllu,838,16,bhi,PART
1,hi_6523_gold.conllu,840,8,hi,PART
1,hi_6523_gold.conllu,844,12,hi,PART
1,hi_6523_gold.conllu,845,6,to,PART
1,hi_6523_gold.conllu,850,8,to,PART
1,hi_6523_gold.conllu,854,14,hi,PART
1,hi_6523_gold.conllu,862,10,to,PART
1,hi_6523_gold.conllu,869,4,bhi,PART
1,hi_6523_gold.conllu,870,10,hi,PART
1,hi_6523_gold.conllu,884,9,to,PART
1,hi_6523_gold.conllu,891,9,bhi,PART
1,hi_6523_gold.conllu,899,7,to,PART
1,hi_6523_gold.conllu,900,7,bhi,PART
1,hi_6523_gold.conllu,905,6,bhi,PART
1,hi_6523_gold.conllu,910,8,to,PART
1,hi_6523_gold.conllu,912,8,bhi,PART
1,hi_6523_gold.conllu,915,12,to,PART
1,hi_6523_gold.conllu,918,4,to,PART
1,hi_6523_gold.conllu,919,12,hi,PART
1,hi_6523_gold.conllu,920,6,hi,PART
1,hi_6523_gold.conllu,926,11,to,PART
1,hi_6523_gold.conllu,930,5,hi,PART
1,hi_6523_gold.conllu,932,7,to,PART
1,hi_6523_gold.conllu,934,10,to,PART
1,hi_6523_gold.conllu,936,17,to,PART
1,hi_6523_gold.conllu,938,7,na,PART
1,hi_6523_gold.conllu,947,7,na,PART
1,hi_6523_gold.conllu,948,12,to,PART
1,hi_6523_gold.conllu,952,12,bhi,PART
1,hi_6523_gold.conllu,956,7,hi,PART
1,hi_6523_gold.conllu,964,12,to,PART
1,hi_6523_gold.conllu,965,5,to,PART
1,hi_6523_gold.conllu,966,16,bhi,PART
1,hi_6523_gold.conllu,970,7,na,PART
1,hi_6523_gold.conllu,971,18,hi,PART
1,hi_6523_gold.conllu,972,6,to,PART
1,hi_6523_gold.conllu,974,10,hi,PART
1,hi_6523_gold.conllu,977,13,hi,PART
1,hi_6523_gold.conllu,979,7,na,PART
1,hi_6523_gold.conllu,985,9,hi,PART
1,hi_6523_gold.conllu,991,11,bhi,PART
1,hi_6523_gold.conllu,996,15,to,PART
1,hi_6523_gold.conllu,1002,4,to,PART
1,hi_6523_gold.conllu,1003,8,to,PART
1,hi_6523_gold.conllu,1004,14,to,PART
1,hi_6523_gold.conllu,1009,20,bhi,PART
1,hi_6523_gold.conllu,1010,9,hi,PART
1,hi_6523_gold.conllu,1017,10,to,PART
1,hi_6523_gold.conllu,1018,10,hi,PART
1,hi_6523_gold.conllu,1020,6,to,PART
1,hi_6523_gold.conllu,1023,8,na,PART
1,hi_6523_gold.conllu,1041,11,hi,PART
1,hi_6523_gold.conllu,1044,7,to,PART
1,hi_6523_gold.conllu,1051,6,hi,PART
1,hi_6523_gold.conllu,1055,11,to,PART
1,hi_6523_gold.conllu,1059,5,hi,PART
1,hi_6523_gold.conllu,1060,9,hi,PART
1,hi_6523_gold.conllu,1061,9,to,PART
1,hi_6523_gold.conllu,1062,21,bhi,PART
1,hi_6523_gold.conllu,1064,7,to,PART
1,hi_6523_gold.conllu,1068,12,hi,PART
1,hi_6523_gold.conllu,1069,9,hi,PART
1,hi_6523_gold.conllu,1075,10,to,PART
1,hi_6523_gold.conllu,1079,8,to,PART
1,hi_6523_gold.conllu,1082,7,to,PART
1,hi_6523_gold.conllu,1084,9,hi,PART
1,hi_6523_gold.conllu,1089,10,bhi,PART
1,hi_6523_gold.conllu,1092,10,to,PART
1,hi_6523_gold.conllu,1094,7,na,PART
1,hi_6523_gold.conllu,1098,10,hi,PART
1,hi_6523_gold.conllu,1102,11,to,PART
1,hi_6523_gold.conllu,1104,8,bhi,PART
1,hi_6523_gold.conllu,1105,9,hi,PART
1,hi_6523_gold.conllu,1116,5,na,PART
1,hi_6523_gold.conllu,1118,9,hi,PART
1,hi_6523_gold.conllu,1122,7,to,PART
1,hi_6523_gold.conllu,1127,10,hi,PART
1,hi_6579_gold.conllu,6,15,na,PART
1,hi_6579_gold.conllu,7,8,na,PART
1,hi_6579_gold.conllu,15,7,to,PART
1,hi_6579_gold.conllu,28,6,to,PART
1,hi_6579_gold.conllu,38,6,na,PART
1,hi_6579_gold.conllu,42,25,hi,PART
1,hi_6579_gold.conllu,48,6,to,PART
1,hi_6579_gold.conllu,59,11,bhi,PART
1,hi_6579_gold.conllu,76,9,to,PART
1,hi_6579_gold.conllu,88,11,bhi,PART
1,hi_6579_gold.conllu,89,8,bhi,PART
1,hi_6579_gold.conllu,90,16,to,PART
1,hi_6579_gold.conllu,93,11,to,PART
1,hi_6579_gold.conllu,102,7,hi,PART
1,hi_6579_gold.conllu,129,7,bhi,PART
1,hi_6579_gold.conllu,136,14,to,PART
1,hi_6579_gold.conllu,137,7,na,PART
1,hi_6579_gold.conllu,139,11,hi,PART
1,hi_6579_gold.conllu,143,12,to,PART
1,hi_6579_gold.conllu,144,9,hi,PART
1,hi_6579_gold.conllu,154,5,na,PART
1,hi_6579_gold.conllu,160,8,na,PART
1,hi_6579_gold.conllu,169,4,bhi,PART
1,hi_6579_gold.conllu,170,7,bhi,PART
1,hi_6579_gold.conllu,173,11,hi,PART
1,hi_6579_gold.conllu,176,14,na,PART
1,hi_6579_gold.conllu,181,10,bhi,PART
1,hi_6579_gold.conllu,182,9,na,PART
1,hi_6579_gold.conllu,184,6,hi,PART
1,hi_6579_gold.conllu,192,6,hi,PART
1,hi_6579_gold.conllu,197,13,to,PART
1,hi_6579_gold.conllu,199,22,to,PART
1,hi_6579_gold.conllu,200,10,to,PART
1,hi_6579_gold.conllu,203,4,to,PART
1,hi_6579_gold.conllu,206,18,na,PART
1,hi_6579_gold.conllu,207,9,to,PART
1,hi_6579_gold.conllu,211,20,to,PART
1,hi_6579_gold.conllu,214,8,hi,PART
1,hi_6579_gold.conllu,245,4,to,PART
1,hi_6579_gold.conllu,258,15,hi,PART
1,hi_6579_gold.conllu,262,10,to,PART
1,hi_6579_gold.conllu,264,8,na,PART
1,hi_6579_gold.conllu,265,8,na,PART
1,hi_6579_gold.conllu,266,26,bhi,PART
1,hi_6579_gold.conllu,270,5,to,PART
1,hi_6579_gold.conllu,273,8,na,PART
1,hi_6579_gold.conllu,281,5,bhi,PART
1,hi_6579_gold.conllu,283,6,bhi,PART
1,hi_6579_gold.conllu,285,9,bhi,PART
1,hi_6579_gold.conllu,288,7,bhi,PART
1,hi_6579_gold.conllu,290,11,to,PART
1,hi_6579_gold.conllu,292,22,bhi,PART
1,hi_6579_gold.conllu,300,4,na,PART
1,hi_6579_gold.conllu,301,9,hi,PART
1,hi_6579_gold.conllu,305,11,hi,PART
1,hi_6579_gold.conllu,325,5,na,PART
1,hi_6579_gold.conllu,338,9,bhi,PART
1,hi_6579_gold.conllu,370,10,na,PART
1,hi_6579_gold.conllu,384,7,na,PART
1,hi_6579_gold.conllu,390,3,na,PART
1,hi_6579_gold.conllu,392,8,to,PART
1,hi_6579_gold.conllu,396,11,to,PART
1,hi_6579_gold.conllu,405,15,hi,PART
1,hi_6579_gold.conllu,410,6,bhi,PART
1,hi_6579_gold.conllu,413,9,to,PART
1,hi_6579_gold.conllu,420,8,bhi,PART
1,hi_6579_gold.conllu,428,5,to,PART
1,hi_6579_gold.conllu,429,7,to,PART
1,hi_6579_gold.conllu,432,8,to,PART
1,hi_6579_gold.conllu,440,11,to,PART
1,hi_6579_gold.conllu,442,9,bhi,PART
1,hi_6579_gold.conllu,449,6,bhi,PART
1,hi_6579_gold.conllu,452,10,to,PART
1,hi_6579_gold.conllu,466,12,hi,PART
1,hi_6579_gold.conllu,476,9,na,PART
1,hi_6579_gold.conllu,478,11,bhi,PART
1,hi_6579_gold.conllu,483,18,bhi,PART
1,hi_6579_gold.conllu,495,22,to,PART
1,hi_6579_gold.conllu,506,6,to,PART
1,hi_6579_gold.conllu,510,12,hi,PART
1,hi_6579_gold.conllu,523,7,hi,PART
1,hi_6579_gold.conllu,533,21,bhi,PART
1,hi_6579_gold.conllu,534,13,bhi,PART
1,hi_6579_gold.conllu,543,6,bhi,PART
1,hi_6579_gold.conllu,546,8,to,PART
1,hi_6579_gold.conllu,548,18,na,PART
1,hi_6579_gold.conllu,549,13,na,PART
1,hi_6579_gold.conllu,562,7,na,PART
1,hi_6579_gold.conllu,567,6,to,PART
1,hi_6579_gold.conllu,569,27,bhi,PART
1,hi_6579_gold.conllu,571,15,na,PART
1,hi_6579_gold.conllu,573,4,hi,PART
1,hi_6579_gold.conllu,576,10,na,PART
1,hi_6579_gold.conllu,583,8,to,PART
1,hi_6579_gold.conllu,585,4,hi,PART
1,hi_6579_gold.conllu,592,15,to,PART
1,hi_6579_gold.conllu,596,8,to,PART
1,hi_6585_gold.conllu,9,5,to,PART
1,hi_6585_gold.conllu,40,11,to,PART
1,hi_6585_gold.conllu,49,24,to,PART
1,hi_6585_gold.conllu,51,6,to,PART
1,hi_6585_gold.conllu,59,8,to,PART
1,hi_6585_gold.conllu,75,5,to,PART
1,hi_6585_gold.conllu,78,6,na,PART
1,hi_6585_gold.conllu,94,8,na,PART
1,hi_6585_gold.conllu,99,11,to,PART
1,hi_6585_gold.conllu,102,7,to,PART
1,hi_6585_gold.conllu,107,4,bhi,PART
1,hi_6585_gold.conllu,109,3,bhi,PART
1,hi_6585_gold.conllu,121,5,bhi,PART
1,hi_6585_gold.conllu,141,7,to,PART
1,hi_6585_gold.conllu,152,7,na,PART
1,hi_6585_gold.conllu,160,11,to,PART
1,hi_6585_gold.conllu,164,19,to,PART
1,hi_6585_gold.conllu,173,12,to,PART
1,hi_6585_gold.conllu,178,13,to,PART
1,hi_6585_gold.conllu,195,18,bhi,PART
1,hi_6585_gold.conllu,202,16,to,PART
1,hi_6585_gold.conllu,212,6,to,PART
1,hi_6585_gold.conllu,213,20,bhi,PART
1,hi_6585_gold.conllu,217,5,na,PART
1,hi_6585_gold.conllu,225,13,to,PART
1,hi_6585_gold.conllu,231,10,na,PART
1,hi_6585_gold.conllu,249,10,to,PART
1,hi_6585_gold.conllu,251,13,bhi,PART
1,hi_6585_gold.conllu,255,27,bhi,PART
1,hi_6585_gold.conllu,257,13,bhi,PART
1,hi_6585_gold.conllu,263,10,na,PART
1,hi_6585_gold.conllu,269,14,na,PART
1,hi_6585_gold.conllu,272,7,bhi,PART
1,hi_6585_gold.conllu,274,5,to,PART
1,hi_6585_gold.conllu,285,8,bhi,PART
1,hi_6585_gold.conllu,292,12,bhi,PART
1,hi_6585_gold.conllu,293,18,to,PART
1,hi_6585_gold.conllu,296,7,bhi,PART
1,hi_6585_gold.conllu,297,7,to,PART
1,hi_6585_gold.conllu,307,17,bhi,PART
1,hi_6585_gold.conllu,310,28,to,PART
1,hi_6585_gold.conllu,313,9,bhi,PART
1,hi_6585_gold.conllu,315,9,bhi,PART
1,hi_6585_gold.conllu,317,8,hi,PART
1,hi_6585_gold.conllu,319,5,hi,PART
1,hi_6585_gold.conllu,327,7,bhi,PART
1,hi_6585_gold.conllu,337,8,bhi,PART
1,hi_6585_gold.conllu,346,14,na,PART
1,hi_6585_gold.conllu,362,9,to,PART
1,hi_6585_gold.conllu,368,6,hi,PART
1,hi_6585_gold.conllu,374,5,to,PART
1,hi_6585_gold.conllu,378,7,hi,PART
1,hi_6585_gold.conllu,380,12,to,PART
1,hi_6585_gold.conllu,389,13,hi,PART
1,hi_6585_gold.conllu,394,9,bhi,PART
1,hi_6585_gold.conllu,409,6,to,PART
1,hi_6585_gold.conllu,412,7,to,PART
1,hi_6585_gold.conllu,419,7,to,PART
1,hi_6585_gold.conllu,450,12,to,PART
1,hi_6585_gold.conllu,453,5,to,PART
1,hi_6585_gold.conllu,471,6,bhi,PART
1,hi_6585_gold.conllu,477,5,to,PART
1,hi_6585_gold.conllu,511,4,bhi,PART
1,hi_6585_gold.conllu,513,10,bhi,PART
1,hi_6585_gold.conllu,526,8,to,PART
1,hi_6585_gold.conllu,528,3,bhi,PART
1,hi_6585_gold.conllu,529,14,to,PART
1,hi_6585_gold.conllu,533,6,to,PART
1,hi_6585_gold.conllu,536,9,bhi,PART
1,hi_6585_gold.conllu,548,28,bhi,PART
1,hi_6585_gold.conllu,578,7,hi,PART
1,hi_6585_gold.conllu,589,16,bhi,PART
1,hi_6585_gold.conllu,594,32,to,PART
1,hi_6585_gold.conllu,601,7,to,PART
1,hi_6585_gold.conllu,606,10,to,PART
1,hi_6585_gold.conllu,607,18,to,PART
1,hi_6585_gold.conllu,611,10,bhi,PART
1,hi_6585_gold.conllu,624,8,bhi,PART
1,hi_6585_gold.conllu,626,9,hi,PART
1,hi_6585_gold.conllu,628,6,to,PART
1,hi_6585_gold.conllu,631,8,na,PART
1,hi_6585_gold.conllu,640,8,to,PART
1,hi_6585_gold.conllu,643,8,to,PART
1,hi_6585_gold.conllu,647,6,to,PART
1,hi_6585_gold.conllu,649,17,to,PART
1,hi_6585_gold.conllu,658,8,bhi,PART
1,hi_6585_gold.conllu,660,8,to,PART
1,hi_6585_gold.conllu,678,16,hi,PART
1,hi_6585_gold.conllu,679,12,hi,PART
1,hi_6585_gold.conllu,684,17,to,PART
1,hi_6585_gold.conllu,687,15,na,PART
1,hi_6585_gold.conllu,707,7,bhi,PART
1,hi_6585_gold.conllu,709,6,bhi,PART
1,hi_6585_gold.conllu,710,13,bhi,PART
1,hi_6585_gold.conllu,716,8,to,PART
1,hi_6585_gold.conllu,722,10,to,PART
1,hi_6585_gold.conllu,727,23,na,PART
1,hi_6585_gold.conllu,755,8,to,PART
1,hi_6585_gold.conllu,760,9,bhi,PART
1,hi_6585_gold.conllu,766,7,bhi,PART
1,hi_6585_gold.conllu,767,8,to,PART
1,hi_6585_gold.conllu,775,9,bhi,PART
1,hi_6585_gold.conllu,778,10,to,PART
1,hi_6585_gold.conllu,784,13,to,PART
1,hi_6585_gold.conllu,787,8,to,PART
1,hi_6585_gold.conllu,796,14,to,PART
1,hi_6585_gold.conllu,797,10,hi,PART
1,hi_6585_gold.conllu,801,8,hi,PART
1,hi_6585_gold.conllu,808,5,to,PART
1,hi_6585_gold.conllu,809,14,bhi,PART
1,hi_6585_gold.conllu,812,12,na,PART
1,hi_6585_gold.conllu,818,4,to,PART
1,hi_6585_gold.conllu,822,15,bhi,PART
1,hi_6585_gold.conllu,825,9,hi,PART
1,hi_6585_gold.conllu,831,5,na,PART
1,hi_6585_gold.conllu,856,4,bhi,PART
1,hi_6585_gold.conllu,857,13,to,PART
1,hi_6585_gold.conllu,860,6,bhi,PART
1,hi_6585_gold.conllu,863,8,to,PART
1,hi_6585_gold.conllu,865,10,hi,PART
1,hi_6585_gold.conllu,866,7,hi,PART
1,hi_6585_gold.conllu,888,7,na,PART
1,hi_6585_gold.conllu,890,12,to,PART
1,hi_6585_gold.conllu,895,13,to,PART
1,hi_6585_gold.conllu,902,11,to,PART
1,hi_6585_gold.conllu,909,14,to,PART
1,hi_6585_gold.conllu,911,11,hi,PART
1,hi_6585_gold.conllu,914,8,hi,PART
1,hi_6585_gold.conllu,921,22,to,PART
1,hi_6585_gold.conllu,949,11,na,PART
1,hi_6585_gold.conllu,954,16,hi,PART
1,hi_6585_gold.conllu,959,9,bhi,PART
1,hi_6585_gold.conllu,969,6,hi,PART
1,hi_6585_gold.conllu,989,16,bhi,PART
2,hi_1580_gold.conllu,11,9,to,PART
2,hi_1580_gold.conllu,12,13,na,PART
2,hi_1580_gold.conllu,16,7,bhi,PART
2,hi_1580_gold.conllu,17,16,na,PART
2,hi_1580_gold.conllu,22,12,to,PART
2,hi_1580_gold.conllu,24,26,na,PART
2,hi_1580_gold.conllu,38,14,to,PART
2,hi_1580_gold.conllu,41,14,bhi,PART
2,hi_1580_gold.conllu,45,8,na,PART
2,hi_1580_gold.conllu,47,13,hi,PART
2,hi_1580_gold.conllu,50,11,bhi,PART
2,hi_1580_gold.conllu,52,4,to,PART
2,hi_1580_gold.conllu,58,5,to,PART
2,hi_1580_gold.conllu,59,10,to,PART
2,hi_1580_gold.conllu,69,9,hi,PART
2,hi_1580_gold.conllu,72,14,na,PART
2,hi_1580_gold.conllu,80,6,na,PART
